hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
478.201,3.54545,366.525,2011.51,112.5,500000,100000,1,3.54545,112.5,465.100556781147,3.797443441131484,348.56181280242026,1684.5619703389398,83.17724956785607,529398.3682834444,103904.02025395323,0.9184034597797148,3.649685413409843,119.54797609063353
478.201,3.59091,366.518,2011.51,112.531,500000,100000,1,3.59091,112.531,446.2604631232082,3.770226861388855,390.99604805904255,1969.8882035390943,100.78595119968148,494072.999543946,93589.743883927,0.9993274474674372,3.581379231968568,102.53507195774534
478.201,3.63636,366.511,2011.51,112.56,500000,100000,1,3.63636,112.56,495.5151413400376,3.4708694916310536,343.9712422575716,2263.223300701985,105.01646165587591,476290.24139745167,99941.21183092268,0.9585714423631536,3.737257054215018,118.30646274685353
478.201,3.68182,366.504,2011.51,112.59,500000,100000,1,3.68182,112.59,509.0630984586885,3.646846129767,358.54172521374534,1874.1649805543657,112.38816298451604,495089.8691072934,95141.29747141432,1.0147763493150597,3.7215297248147055,96.54881222206222
478.201,3.72727,366.497,2011.51,112.618,500000,100000,1,3.72727,112.618,540.0780329525674,3.733746966215143,396.2724953847265,2236.518228197767,123.21200191705454,504299.98897075694,98659.20695840116,0.908525916850392,3.768685329552202,100.05627449456485
478.201,3.77273,366.49,2011.51,112.646,500000,100000,1,3.77273,112.646,449.51550892542974,3.792373357849488,430.77392375142927,2046.8572017517024,94.56374889158964,473073.7460613762,101183.95721935287,1.0774619373385648,3.780773107860914,129.59584470757397
478.201,3.81818,366.484,2011.51,112.673,500000,100000,1,3.81818,112.673,494.912204616266,3.993115444172004,386.2002628138289,2141.630871573425,111.33093814906287,503989.1238006319,105301.56630706805,0.9820345860394118,4.368506217259332,116.0951836731896
478.201,3.86364,366.478,2011.51,112.699,500000,100000,1,3.86364,112.699,468.4026317708344,3.942590539745888,371.369913091052,2385.4207428947416,141.4248467101351,496597.53884758987,101562.3238968758,1.0250269308500304,3.965231445479728,120.71810091254468
478.201,3.90909,366.472,2011.51,112.725,500000,100000,1,3.90909,112.725,496.93114593656514,3.3351963126343205,347.5474781001398,1641.9425277689645,113.21637507735532,487353.5741274504,97174.24522095412,0.9599695587145792,3.563487157840111,84.97450911456366
478.201,3.95455,366.466,2011.51,112.75,500000,100000,1,3.95455,112.75,443.0415213055833,3.6949653749020577,329.430944550277,2191.84271291629,101.00772853661168,468341.5327943532,105986.09102810484,1.0830445655243854,3.656409456406713,107.62207699634916
478.201,4.0,366.46,2011.51,112.775,500000,100000,1,4.0,112.775,448.00811152455856,3.5625238170047915,407.1216042380438,1992.4607754370552,90.20513971574807,522213.61074183625,103076.8162307943,0.9313958520117624,4.0866666012459225,106.90832471913356
478.201,4.04545,366.454,2011.51,112.799,500000,100000,1,4.04545,112.799,459.64979418434825,4.080921565640456,360.8307688255149,1820.581386535384,104.5606890728989,488280.047713461,90291.7472933928,0.8684505836430682,3.929663566469423,125.06234439186656
478.201,4.09091,366.448,2011.51,112.822,500000,100000,1,4.09091,112.822,480.0890342801262,4.140100666504208,408.6152913595073,1991.26724214828,94.56601886031991,426632.5022777801,104189.83207894376,1.068145542934796,4.3104785434995625,123.51660726723468
478.201,4.13636,366.443,2011.51,112.845,500000,100000,1,4.13636,112.845,462.8727148630046,4.194936019489951,354.3668021171709,2351.6504961858764,106.16570314548518,508900.5065725957,100324.57862521076,0.9411909037964584,4.203144956450156,122.82625584519708
478.201,4.18182,366.438,2011.51,112.868,500000,100000,1,4.18182,112.868,493.9590223156871,3.9813167295752834,342.64559615081936,2280.035718773829,122.0472774327676,509523.0545195484,99835.62406757793,0.996504769860508,4.260592572794742,114.30067017133752
478.201,4.22727,366.432,2011.51,112.89,500000,100000,1,4.22727,112.89,502.75410166727767,4.369759436426179,381.8514178430845,1609.0642854169082,113.51584562695506,523323.16178440605,105952.14832444684,1.07791926589246,4.03273770966798,128.81461571597097
478.201,4.27273,366.427,2011.51,112.912,500000,100000,1,4.27273,112.912,492.5369289900535,4.425749812826799,363.6225165381698,1856.6559732952087,104.78207772358572,510330.8057681124,98978.44872910152,0.9797355166414712,4.395466269678905,103.91230349800917
478.201,4.31818,366.422,2011.51,112.933,500000,100000,1,4.31818,112.933,516.9062934036733,4.047182020048801,322.24877976413245,2201.174118379014,82.59892077073211,503460.4472146279,104470.74509547369,1.0130146193585048,4.355364963725324,109.69253594930947
478.201,4.36364,366.417,2011.51,112.953,500000,100000,1,4.36364,112.953,488.1434355016088,4.043776853131482,433.0084651293675,2007.1361570098647,127.04944980213476,487828.1802945064,106386.94782790302,1.0407484949923,4.15933108379127,132.6975260643535
478.201,4.40909,366.412,2011.51,112.974,500000,100000,1,4.40909,112.974,449.1049388109311,4.409060969178683,343.43856214847864,2007.886598670355,107.00080399030746,487900.3772598085,100311.083934444,1.0015025692686386,4.2035387114095935,114.1101901908962
478.201,4.45455,366.408,2011.51,112.994,500000,100000,1,4.45455,112.994,510.7994006075274,4.85362918634622,400.3956954090402,1696.0395650908524,114.8242775572903,516896.2912500306,102236.82059486715,1.0650554726463668,4.823420700478983,127.54643496199456
478.201,4.5,366.403,2011.51,113.013,500000,100000,1,4.5,113.013,463.7316841488488,4.882442116994694,397.2488794580759,1861.556587694708,97.5573023595768,496080.5421266473,103470.0295279916,1.035269717398203,4.627802815717674,107.90193974949412
478.201,4.54545,366.399,2011.51,113.032,500000,100000,1,4.54545,113.032,499.96915184840697,4.6734963175099296,320.2524102398145,1738.3055557783812,106.09822675460958,464068.0128107585,102312.40376304238,0.9552987644921273,4.458522690827738,114.44469778663326
478.201,4.59091,366.394,2011.51,113.051,500000,100000,1,4.59091,113.051,515.8290638045435,4.423342549023816,329.6671181338388,1678.9435359664292,103.21699779589464,491395.1572592608,104446.7087873832,1.0365880695846734,4.465630561216364,124.9940502537378
478.201,4.63636,366.39,2011.51,113.069,500000,100000,1,4.63636,113.069,489.1204331709644,4.8419460916373245,355.342999302727,1758.514746901604,90.4452701062145,498643.8241497228,94778.00575771094,0.9982818943187872,4.638786385265703,128.1140158404919
478.201,4.68182,366.385,2011.51,113.087,500000,100000,1,4.68182,113.087,442.4277679692926,4.575911551426587,334.6690090764673,1824.8222079919112,97.6851524147153,450233.73749348056,96792.94308290529,0.9985217324434664,4.749349366441185,112.13480038427616
478.201,4.72727,366.381,2011.51,113.105,500000,100000,1,4.72727,113.105,456.2465011881426,4.54585935053715,429.63508119852855,1858.411264615669,112.8554788060748,518669.3797073381,93702.1047181003,1.016620905116507,4.408713259096482,97.51752231667584
478.201,4.77273,366.377,2011.51,113.123,500000,100000,1,4.77273,113.123,509.827886340447,4.261101259185638,359.0430250716672,1842.1147642778235,118.18931285463486,500016.0548738492,108430.13530927584,1.0460273179709705,4.742936651480575,102.80431914989232
478.201,4.81818,366.373,2011.51,113.14,500000,100000,1,4.81818,113.14,474.157268130146,4.842844793021735,398.9710026062919,2216.775759624024,101.53296191502434,465930.0958944586,91621.26720067502,0.9518661330977608,4.324560559402041,108.7589980386688
478.201,4.86364,366.369,2011.51,113.156,500000,100000,1,4.86364,113.156,480.103607199144,4.710467598302075,385.1870816570616,1829.0370360159495,92.74210527999875,492563.991676166,106603.57300020369,1.0652731992824678,4.857654684432322,118.52699178533936
478.201,4.90909,366.365,2011.51,113.173,500000,100000,1,4.90909,113.173,496.3445297316927,4.932759270591979,376.0378584526549,2298.388477017832,107.1221255379732,497443.0020204345,102361.30981526151,1.0621955670883687,5.266769852125404,104.50773253383156
478.201,4.95455,366.361,2011.51,113.189,500000,100000,1,4.95455,113.189,494.8501144484837,4.384935866305433,367.8382119087766,1914.1577682471036,126.42581779512558,523648.6071147586,95618.9583219518,0.968381295263978,4.6322074866899285,118.4163791399518
478.201,5.0,366.358,2011.51,113.205,500000,100000,1,5.0,113.205,484.867117454127,5.042456668145922,411.68127318440514,2099.855249607557,97.257485020706,522929.0408570469,93643.18716143802,1.0879316108061563,4.965027576344204,116.52264892014162
480.221,0.5,369.56,2011.51,99.7242,500000,100000,1,0.5,99.7242,475.2106533052069,0.4392219709007093,339.0678640774311,2106.280901966464,99.91689896932417,526952.0883812879,99809.95167496726,0.9913298010256676,0.4945693386095189,95.12258086681386
480.221,0.545455,369.277,2011.51,100.917,500000,100000,1,0.545455,100.917,472.7135023160981,0.57512612254233,433.02659244394766,1830.907898064108,90.91956533694808,509397.1879448003,98877.82892119967,1.028363990441104,0.5147920107300306,81.90374696465929
480.221,0.590909,369.033,2011.51,101.943,500000,100000,1,0.590909,101.943,500.8200515890117,0.6063285113635765,321.5302168029032,1945.514254758136,119.19956174599686,483663.27175365726,101977.48333303366,0.9769168500441368,0.5775239941639406,107.05767600528472
480.221,0.636364,368.821,2011.51,102.836,500000,100000,1,0.636364,102.836,493.5127856889453,0.6274973885698583,397.6447936155788,1910.342344255611,95.02140303728292,477319.5619783125,89002.7006482388,1.0409748408150232,0.5943217400862199,85.44354160163033
480.221,0.681818,368.635,2011.51,103.62,500000,100000,1,0.681818,103.62,474.04295682016624,0.7010016264780722,316.8357420491098,2086.4268218226107,113.90956079013922,482482.2792170461,99057.18844087471,0.9777522749988048,0.648825659094661,112.38579937734026
480.221,0.727273,368.47,2011.51,104.313,500000,100000,1,0.727273,104.313,506.203652852894,0.6917066498384945,356.8371975170932,1985.5928021091115,120.19572601396082,498353.3069868088,95617.18756684528,1.007986868137646,0.7332264705553562,126.84004179547736
480.221,0.772727,368.324,2011.51,104.93,500000,100000,1,0.772727,104.93,477.122755409913,0.7755233257527275,371.7608289626368,1860.9689387972908,129.19213455542018,499371.46731147054,106382.58731376224,0.8690634260877698,0.7876948664966711,105.16888992392434
480.221,0.818182,368.185,2011.51,105.515,500000,100000,1,0.818182,105.515,459.77169694894815,0.8506954906167776,350.2656072991205,2035.458693822109,84.09579044138646,525724.1461903398,102046.52613024833,0.9764084204818536,0.8047123196813704,100.10114806879685
480.221,0.863636,368.066,2011.51,106.014,500000,100000,1,0.863636,106.014,461.9973166000968,0.7300190205035854,361.3793608189389,2079.824114737675,83.78110988923866,493641.3136059146,97462.46003584864,0.9717392385264676,0.9215833788036816,122.10937581213874
480.221,0.909091,367.959,2011.51,106.466,500000,100000,1,0.909091,106.466,456.7204048423244,0.88876261798182,316.9241740949833,2383.64833713352,125.07443830143058,449406.26721064665,107106.467598604,0.9054309902257192,0.9423432740087868,103.55937436650346
480.221,0.954545,367.861,2011.51,106.878,500000,100000,1,0.954545,106.878,473.680149470828,0.9534642579399488,331.5365483124885,2025.2137047701467,122.93349059562269,470183.77073123393,97821.53720751642,1.0384217585215556,1.0484663732544282,109.73192368010044
480.221,1.0,367.771,2011.51,107.255,500000,100000,1,1.0,107.255,509.84401533334426,0.9901853191127116,386.0957309630137,2013.5231889688844,97.32971675272826,475605.62942507374,99479.70892460409,0.9807190016131208,0.9940767283247244,114.3962116994798
480.221,1.04545,367.697,2011.51,107.568,500000,100000,1,1.04545,107.568,460.8898193535174,1.121616355211472,368.7880241028732,2097.6828088926404,55.3384593631434,475582.3429994104,101352.89205441848,0.9090990579028836,0.9906216603624832,98.9312127258648
480.221,1.09091,367.621,2011.51,107.886,500000,100000,1,1.09091,107.886,484.74650092159374,1.0296062511905189,342.23573966194715,1820.5367653480032,109.19498816146006,429856.59350374696,104546.24293888554,1.030081881159924,1.080609142133328,124.26224892231534
480.221,1.13636,367.552,2011.51,108.18,500000,100000,1,1.13636,108.18,464.4531992876729,1.101066974105929,416.2260940393837,1664.4220182421095,83.55556388855356,539236.5169943542,100059.43542398096,1.0544747095674418,1.2508903164997835,120.47386502531022
480.221,1.18182,367.487,2011.51,108.452,500000,100000,1,1.18182,108.452,473.9707065945794,1.0686093833664077,322.6561253355296,1948.730352148265,94.9871504432366,445436.20706958,107101.96162128371,0.9932768018994308,1.1225815618132635,132.78711434165686
480.221,1.22727,367.427,2011.51,108.705,500000,100000,1,1.22727,108.705,443.9633249569615,1.3199464749253995,354.14118998989653,2227.1638056573206,111.65947875419144,485656.4033936567,97990.9942244876,0.924515009738427,1.2793849594525428,115.00665566357344
480.221,1.27273,367.371,2011.51,108.94,500000,100000,1,1.27273,108.94,474.9256455528109,1.257056957339875,348.79465474292965,2259.6401606555955,114.09792729165456,516459.9059707414,95095.40855742004,0.9058048829975924,1.2072177334041152,105.29836072978064
480.221,1.31818,367.319,2011.51,109.161,500000,100000,1,1.31818,109.161,475.5699304402341,1.2892849085983886,389.910500639156,1633.4698870574075,135.0536843560709,514741.8408727332,107962.79582775416,0.9387722275834128,1.2940360185711,95.84651174938372
480.221,1.36364,367.27,2011.51,109.367,500000,100000,1,1.36364,109.367,493.1938808386383,1.360061625754691,369.0389078843957,2145.492553580741,103.25223811975312,463257.90917497786,98432.89001729486,0.9585133716835956,1.3295234679003278,110.78393670745692
480.221,1.40909,367.224,2011.51,109.56,500000,100000,1,1.40909,109.56,485.5822091722204,1.4539156771741442,363.2519125506579,1572.0356971343645,93.5154431899126,530168.4991025892,102966.288806792,1.0854865192608991,1.3444600647580418,110.6861171204148
480.221,1.45455,367.181,2011.51,109.741,500000,100000,1,1.45455,109.741,451.4463467681702,1.479812871929219,299.4648666457323,2103.8746277851296,124.84068086130404,526527.44877007,103841.47981262192,0.9897937812849116,1.5112497803673723,123.597701165167
480.221,1.5,367.14,2011.51,109.912,500000,100000,1,1.5,109.912,506.2537382476417,1.6985913160167816,398.8988759219267,2091.8415251484757,116.12868695571768,495464.58606895,110413.56303449709,0.9363698694747472,1.6079712718021049,107.84835897041344
480.221,1.54545,367.102,2011.51,110.074,500000,100000,1,1.54545,110.074,485.2705968139224,1.5805267609366809,359.10557077236393,1664.7296930829189,104.07829233320822,500681.28624665336,98514.47030956256,0.9692522592217072,1.6151746500102009,102.10150773769044
480.221,1.59091,367.065,2011.51,110.226,500000,100000,1,1.59091,110.226,484.9846366606245,1.5539018197140309,371.3105111429169,2212.670281737082,110.7511248362672,477157.0931496018,102638.35168018188,1.053532115590268,1.5930295717066438,90.47041155221376
480.221,1.63636,367.031,2011.51,110.37,500000,100000,1,1.63636,110.37,480.00052205375175,1.5904309144492657,339.5564092765724,2362.2843353805697,104.11146356033952,506310.43806967785,96085.06302566185,1.0277586336324798,1.5147271271234135,109.2736279633605
480.221,1.68182,366.999,2011.51,110.507,500000,100000,1,1.68182,110.507,467.7891000468749,1.6487925069323182,333.75517498748974,1998.942018938521,121.97822656488935,505654.1476215844,97593.856125291,1.00233454571084,1.6927404744364998,102.64600932580234
480.221,1.72727,366.968,2011.51,110.636,500000,100000,1,1.72727,110.636,485.4506628698237,1.597566106759731,421.9870630152306,2039.8722658514912,138.64803100410316,487832.0499530213,96211.05250286016,0.9915693142600152,1.7812786006937644,106.23975654820012
480.221,1.77273,366.939,2011.51,110.76,500000,100000,1,1.77273,110.76,491.640377714503,1.7762634238273278,301.8719609330969,2309.035703347019,98.70670722172176,516138.6170064595,104234.7488905512,1.000184324552252,1.764581621686721,108.50964337093
480.221,1.81818,366.911,2011.51,110.877,500000,100000,1,1.81818,110.877,438.2762002103173,1.8894043020673463,328.2312780517195,1784.9471850111686,117.87707522422816,508287.79287881457,104599.05090673213,1.0077920912380762,1.9389273903178168,111.93910943350237
480.221,1.86364,366.884,2011.51,110.988,500000,100000,1,1.86364,110.988,467.28478659644105,1.8064855529667256,421.2008882939843,1790.0271683216974,85.52030737107371,580332.6849408387,101844.30323433244,0.990288619557166,1.8453134757904257,100.88452743025977
480.221,1.90909,366.859,2011.51,111.095,500000,100000,1,1.90909,111.095,474.0994555462909,1.8320219404174285,390.3653576586785,1842.6671688031488,93.22159482839584,477458.4893558431,96121.27753819014,1.005108217902345,1.8518715320649648,103.47010963322596
480.221,1.95455,366.835,2011.51,111.197,500000,100000,1,1.95455,111.197,486.3719252218556,2.10269952928447,354.89589521682694,2018.9691023642604,120.5802068242942,533322.6135753541,96745.32208475212,0.9849674490844392,2.05102082312867,127.32884938777948
480.221,2.0,366.812,2011.51,111.294,500000,100000,1,2.0,111.294,508.8736502288665,1.8573516843378837,412.53864872368496,2018.4327814892424,110.11872113560044,478692.1022494581,96490.73291324756,0.9572163766243617,2.086674500863208,108.39128941139272
480.221,2.04545,366.79,2011.51,111.387,500000,100000,1,2.04545,111.387,461.690692713676,1.8339690450917252,383.1803822092892,1900.2151078371016,92.85499137954396,513186.1792500882,101784.5895737657,0.9868241256234842,2.198667150315776,119.35927682368649
480.221,2.09091,366.768,2011.51,111.476,500000,100000,1,2.09091,111.476,468.2644131979645,1.9703792898504129,375.30122766132735,1951.0680647549048,111.6225051442959,435014.2919765217,92094.9066910708,1.016507497022362,2.145535586792915,107.17342903489616
480.221,2.13636,366.748,2011.51,111.561,500000,100000,1,2.13636,111.561,467.91451784256014,1.9718140580222168,375.0204418648277,1902.975309971421,126.26886222057932,487191.159782613,98016.5987427353,0.9636221968080516,2.050412198847204,108.690697970834
480.221,2.18182,366.729,2011.51,111.643,500000,100000,1,2.18182,111.643,460.97548095762033,2.223953787559233,383.7906346160854,1912.5839359107783,87.41211239594094,511801.6787830544,93304.50727214216,1.0210493439399853,1.8991548042064577,123.06532635563524
480.221,2.22727,366.71,2011.51,111.722,500000,100000,1,2.22727,111.722,471.8846877065347,2.187100684364184,385.25424971507886,1856.921139743502,140.99098257283896,505997.7777564975,102531.85156447088,1.041484121547784,2.035425870461015,105.7919918994866
480.221,2.27273,366.692,2011.51,111.797,500000,100000,1,2.27273,111.797,498.72877064424216,2.2477655331081485,447.21657507125246,1858.5467861661791,121.40642255461977,449871.6468465997,95044.45444415804,1.017058755616391,2.2067411376921533,121.54197170392058
480.221,2.31818,366.675,2011.51,111.87,500000,100000,1,2.31818,111.87,454.9173032290319,2.451815447518969,359.5287678279923,1609.018146660478,121.8202226343247,489702.7787798049,109790.6165498968,0.9719174173325288,2.471935201075202,118.49024514139084
480.221,2.36364,366.658,2011.51,111.94,500000,100000,1,2.36364,111.94,490.4932728327361,2.281936663438061,360.6430786087956,1966.517531090774,111.91741182542154,536917.9428901412,105226.81108252864,1.004800646138222,2.5082541532488,107.611432234741
480.221,2.40909,366.642,2011.51,112.007,500000,100000,1,2.40909,112.007,439.3565404599182,2.5024530075471154,321.2923007922698,1618.143263756674,141.36058878523224,525723.6135909143,99554.6258342949,1.0076738734544872,2.3603782931673383,99.18077785507494
480.221,2.45455,366.627,2011.51,112.072,500000,100000,1,2.45455,112.072,466.7426853005264,2.6400308688392107,364.72430167619706,2162.4857172871166,128.24941795533482,524011.546579522,102067.28520364071,1.0099645206708854,2.5543929805989247,120.79754080681796
480.221,2.5,366.612,2011.51,112.135,500000,100000,1,2.5,112.135,472.30961593800095,2.4430421877482926,434.9076692015925,1898.881965732357,105.95227975346538,558805.0855946988,102341.95434071122,1.0745006493627391,2.32797457782814,105.15890526842516
480.221,2.54545,366.598,2011.51,112.195,500000,100000,1,2.54545,112.195,520.4361393493233,2.639252741383791,402.689023292254,1987.490643831632,124.94130022618384,456377.4196252243,95198.79941280137,0.9420969471219384,2.7034341958536867,108.92727251836776
480.221,2.59091,366.584,2011.51,112.253,500000,100000,1,2.59091,112.253,473.622708120468,2.559583577612477,346.6540103779207,1936.4385091623112,99.90841643085784,490139.64571693225,106190.83907153796,1.0103414923212268,2.5545479465931336,106.17739128129016
480.221,2.63636,366.57,2011.51,112.31,500000,100000,1,2.63636,112.31,427.3668328967963,2.758172767147535,367.6712262992567,1962.4062699749288,107.58879664466268,500776.8260469632,99521.501444578,0.9799932098834402,2.721674886978898,92.99229937631144
480.221,2.68182,366.557,2011.51,112.364,500000,100000,1,2.68182,112.364,432.2255785129092,2.47109744334871,319.0351438360691,2265.6391075320957,137.083524968531,481720.34317578736,96160.4197996512,0.9377168932090172,2.753971097010223,112.57833608605088
480.221,2.72727,366.545,2011.51,112.417,500000,100000,1,2.72727,112.417,481.0380860992495,2.502882190961849,331.0224149944177,1739.6551452444153,118.95264452072672,503121.6849487389,102707.93415044506,0.9371035070051756,2.790715136481677,88.85131180008679
480.221,2.77273,366.533,2011.51,112.468,500000,100000,1,2.77273,112.468,494.9582827069143,2.718486013442221,372.0105113990964,1684.978177753887,123.62803589467138,532524.5035094602,94385.8720650191,1.0438681795790856,2.606333155064985,119.4620983912004
480.221,2.81818,366.521,2011.51,112.517,500000,100000,1,2.81818,112.517,489.23608937028087,2.692922494080197,348.3982004519645,2035.521862880783,132.25740590236651,502758.09624887456,103279.1692805814,0.9297924580357764,2.735455536825308,119.82704839587586
480.221,2.86364,366.51,2011.51,112.565,500000,100000,1,2.86364,112.565,484.2445341888929,2.78965655629361,328.2243731194916,1911.7632976901125,121.8216123091303,444900.6579965496,101715.09379357136,1.0149359055202347,3.0146486452138648,111.30275396977248
480.221,2.90909,366.499,2011.51,112.612,500000,100000,1,2.90909,112.612,508.1280733086885,2.8771588707134423,384.4516150435673,2083.848711402256,98.9097375541838,516922.7016618553,96749.92787261096,1.0065736965431047,2.982939648919873,98.72759424148232
480.221,2.95455,366.488,2011.51,112.657,500000,100000,1,2.95455,112.657,467.2648482193197,3.06091579902434,363.4736330242597,2155.650228351205,140.73024493352275,499625.1819868414,104782.44986914884,0.9570959379664484,2.7948542485794663,118.81052898200164
480.221,3.0,366.477,2011.51,112.7,500000,100000,1,3.0,112.7,501.7087421062879,2.9388509132151097,309.02988424337826,1788.9679475986563,121.42547026901202,445518.2481848999,103526.52756907286,1.0418038814787776,3.056422268905488,70.94295941049911
480.221,3.04545,366.467,2011.51,112.743,500000,100000,1,3.04545,112.743,441.03460899488647,2.9199985785781464,290.4197116749389,2132.8822692115605,122.66658942832976,484612.44390560087,98390.69791720214,0.94092292632597,2.8861240051192607,112.61847330783456
480.221,3.09091,366.458,2011.51,112.784,500000,100000,1,3.09091,112.784,458.4922523359325,3.0365851894321074,345.56947262554763,1805.9450456626544,113.7292851934371,456607.5026364149,102695.29471851386,0.9725461457868124,2.895436658907232,127.35170684849948
480.221,3.13636,366.448,2011.51,112.824,500000,100000,1,3.13636,112.824,436.8320387142224,3.0157441755112857,308.2463414716139,2026.5108742323944,131.6220660461417,492804.3226806116,93339.1030336555,0.9454372322222232,3.039042268273805,116.24085692058782
480.221,3.18182,366.439,2011.51,112.862,500000,100000,1,3.18182,112.862,473.62167574335257,3.0332281306713407,297.95479731243006,1762.7035675853824,145.2808698175147,487401.6872027572,102457.51167848604,1.0382430309509103,3.166496347350525,105.68425587891596
480.221,3.22727,366.43,2011.51,112.9,500000,100000,1,3.22727,112.9,479.110219599157,2.9669879614023724,407.7988184469766,2038.090848902793,106.54356473306814,461871.33542318095,92705.015456018,1.0591772474434102,3.0332810043000284,99.40363997201436
480.221,3.27273,366.421,2011.51,112.937,500000,100000,1,3.27273,112.937,482.9606966349256,3.2840991557650105,362.84066780246695,2007.3105140652788,130.98571650980395,506275.90342046326,100641.9674937203,1.012429308546624,3.4186098599079093,140.8695632817604
480.221,3.31818,366.413,2011.51,112.973,500000,100000,1,3.31818,112.973,481.7068842803407,3.2238266049241893,356.68669962152586,1789.654630437385,113.55547809152972,472932.8401202973,103446.28413559476,1.1269630660576324,3.200489902707396,108.2850648275993
480.221,3.36364,366.404,2011.51,113.007,500000,100000,1,3.36364,113.007,457.9494705962131,3.5261506909219658,359.5007355339101,1738.2642002765597,79.1369819857027,533100.8635315286,101692.09873868724,1.0222866854801271,3.3582448371055382,110.65127799439688
480.221,3.40909,366.396,2011.51,113.041,500000,100000,1,3.40909,113.041,475.6531175727521,3.1623748228261395,324.7062851278059,2162.501701829693,89.23363269238914,504204.8859948028,107766.88495005968,1.0316097859610578,3.48549179595382,107.1445745651898
480.221,3.45455,366.389,2011.51,113.074,500000,100000,1,3.45455,113.074,444.26573316777393,3.3609172627454678,381.4467146123376,1920.3885059432907,120.27044897720798,493479.5833973061,96033.0030511356,1.050326081181982,3.7734522697014254,102.28703734855348
480.221,3.5,366.381,2011.51,113.107,500000,100000,1,3.5,113.107,512.9535590833492,3.817258763615281,361.5923883591405,2215.0810400839987,130.24873046932836,531351.7347864703,102043.65603109056,0.9663832075970848,3.6038472686899214,84.86389800266052
480.221,3.54545,366.373,2011.51,113.138,500000,100000,1,3.54545,113.138,472.93061918234247,3.378883071880272,338.6235918482855,1902.2058078520367,123.47443683924892,506506.0570547486,89338.02935892661,1.0204166381802562,3.491459841326475,106.375168175754
480.221,3.59091,366.366,2011.51,113.168,500000,100000,1,3.59091,113.168,468.482330951336,3.548441518985775,344.1045509365314,2273.44475599954,126.2236019685869,508665.0852485228,97439.09560216503,0.9516524774325424,3.4137230108592926,112.06599828468129
480.221,3.63636,366.359,2011.51,113.198,500000,100000,1,3.63636,113.198,518.3731256732873,3.415297678730657,321.38994532862563,1820.740492624643,157.16872743044337,498374.6331884857,98486.73764662976,0.9340949899518952,3.4087462775809594,101.41922824419458
480.221,3.68182,366.352,2011.51,113.227,500000,100000,1,3.68182,113.227,450.3933563706228,3.4335866307446365,351.4692111026667,2307.754442789937,122.20109159702484,492158.0759102152,107836.80798105527,1.0546106009872165,3.5011066548821925,83.86411991129165
480.221,3.72727,366.345,2011.51,113.256,500000,100000,1,3.72727,113.256,453.1944715256227,4.015632290396661,357.566352401473,2046.5850746259923,108.7553948776416,510104.5449192002,99881.94485134118,0.9575012303079622,3.699413121969837,116.07252736809856
480.221,3.77273,366.339,2011.51,113.283,500000,100000,1,3.77273,113.283,453.8995989685647,3.804994291252848,350.5027757489858,2091.929514202367,111.13099874356412,538100.5220943253,104565.52243623804,1.0091700081854849,4.000181727537,112.93173899784746
480.221,3.81818,366.332,2011.51,113.31,500000,100000,1,3.81818,113.31,478.59133686044464,3.843700493329106,368.3524879300058,1809.54944498104,141.09930697048026,414510.1103420244,95477.97792089995,1.081577211046468,3.793610065261833,130.1382092212285
480.221,3.86364,366.326,2011.51,113.337,500000,100000,1,3.86364,113.337,490.5849286408098,3.535942237067778,363.4499121241445,2158.192363261711,91.76008874230482,546707.0450995518,98335.42417463896,0.9094482886688076,3.755430165529238,111.7967725284766
480.221,3.90909,366.32,2011.51,113.363,500000,100000,1,3.90909,113.363,497.9813846487507,3.979207618642014,374.7735131083619,2165.17490776264,134.41382138293488,474798.7210641166,95816.36608728308,1.032558827434288,3.931380674470572,91.40225319234852
480.221,3.95455,366.314,2011.51,113.388,500000,100000,1,3.95455,113.388,541.9773081681376,4.183404147826494,400.8609647982897,1946.2496039739456,113.6629842317836,504810.5382668358,95030.89058515664,0.9989058102345052,4.280460670266961,127.85025835441104
480.221,4.0,366.308,2011.51,113.413,500000,100000,1,4.0,113.413,426.2097648705628,4.229895412165706,388.0309243890969,1582.2546929036637,99.26621268339892,457074.25447413215,95373.80087025288,0.9964816404331014,3.8490366382990087,128.29428329395034
480.221,4.04545,366.302,2011.51,113.437,500000,100000,1,4.04545,113.437,494.8373806672458,4.180635433185512,401.26881677586175,1787.5628456379602,88.7619156074298,537285.9399268279,96930.32264883474,1.002979268781797,4.138118025603901,97.75516565069846
480.221,4.09091,366.297,2011.51,113.46,500000,100000,1,4.09091,113.46,466.84370996543953,3.8598788077879593,335.24474948173423,1787.532251480346,138.658223783626,465430.8850704785,110213.68775747532,1.000875081197571,4.016722889490429,119.3939065541728
